Configuración,Época,Loss Train,Loss Val,Acc Train,Acc Val
3L-16N-lr0.001,51,0.885719358921051,1.1347146034240723,0.5656565427780151,0.375
3L-32N-lr0.01,1,1.4931546449661255,1.2951018810272217,0.34343433380126953,0.21875
3L-32N-lr0.01,2,1.1838432550430298,1.0933781862258911,0.46464645862579346,0.5
3L-32N-lr0.01,3,1.0175000429153442,1.0814244747161865,0.5252525210380554,0.4375
3L-32N-lr0.01,4,0.9979067444801331,1.0255281925201416,0.5202020406723022,0.5625
3L-32N-lr0.01,5,0.9802212119102478,1.156901240348816,0.5202020406723022,0.53125
3L-32N-lr0.01,6,0.9288302063941956,1.1563961505889893,0.5505050420761108,0.375
3L-32N-lr0.01,7,0.9228045344352722,1.1135163307189941,0.5858585834503174,0.5
3L-32N-lr0.01,8,0.9157292246818542,1.081747055053711,0.5555555820465088,0.53125
3L-32N-lr0.01,9,0.906436026096344,1.107380986213684,0.6060606241226196,0.5
3L-32N-lr0.01,10,0.88227379322052,1.1558411121368408,0.5959596037864685,0.5625
3L-32N-lr0.01,11,0.8702245950698853,1.112746000289917,0.6010100841522217,0.53125
3L-32N-lr0.01,12,0.8655061721801758,1.1275756359100342,0.6161616444587708,0.53125
3L-32N-lr0.01,13,0.8513144850730896,1.1043341159820557,0.6515151262283325,0.5625
3L-32N-lr0.01,14,0.8586052656173706,1.1838345527648926,0.631313145160675,0.53125
3L-32N-lr0.01,15,0.8446912169456482,1.1996617317199707,0.6212121248245239,0.59375
3L-32N-lr0.01,16,0.8312078714370728,1.1682937145233154,0.6212121248245239,0.59375
3L-32N-lr0.01,17,0.8201956748962402,1.1096937656402588,0.6515151262283325,0.5625
3L-32N-lr0.01,18,0.792205274105072,1.147510051727295,0.6868686676025391,0.53125
3L-32N-lr0.01,19,0.7841651439666748,1.1661826372146606,0.6969696879386902,0.5625
3L-32N-lr0.01,20,0.7771336436271667,1.1564791202545166,0.6717171669006348,0.59375
3L-32N-lr0.01,21,0.7666890025138855,1.2037426233291626,0.6868686676025391,0.59375
3L-32N-lr0.01,22,0.7640617489814758,1.1926238536834717,0.7171717286109924,0.59375
3L-32N-lr0.01,23,0.7322469353675842,1.2345753908157349,0.6969696879386902,0.625
3L-32N-lr0.01,24,0.7196892499923706,1.1996923685073853,0.7121211886405945,0.625
3L-64N-lr0.001,1,1.7265962362289429,1.6578595638275146,0.3232323229312897,0.46875
3L-64N-lr0.001,2,1.5513389110565186,1.5231759548187256,0.5101010203361511,0.5
3L-64N-lr0.001,3,1.3749117851257324,1.387662649154663,0.5454545617103577,0.5
3L-64N-lr0.001,4,1.2159898281097412,1.2874155044555664,0.5050504803657532,0.40625
